2183784251;2145877898;1;0
2129216792;845249310;1;0
99121268;197857239;1;0
2323444328;2508874258;1;0
2528553814;108343639;1;0
2446854132;2445278424;1;0
2150854464;2416048007;1;0
2424004712;1903390934;1;0
2254940580;2188858895;1;0
563958834;2328041230;1;0
859444427;2228160220;1;0
2602690556;559128630;1;0
2087899579;2210115942;1;0
130855789;2484457125;1;0
2768358336;1558610409;1;0
1146384371;2174911129;1;0
2205696326;303864408;1;0
99567012;1301112009;1;0
1514425644;133790999;1;0
590407546;1251369510;1;0
45092639;112731296;1;0
1254651931;137442717;1;0
3078827736;8343497;1;0
1259958717;2201309980;1;0
99852827;212058121;1;0
804818362;2291196276;1;0
33143505;1110993500;1;0
18175013;2491609081;1;0
1110854197;81736407;1;0
2638587845;1260505874;1;0
379377119;2755771990;1;0
105969380;3118418892;1;0
2120466915;563577820;1;0
319623750;2097552726;1;0
433049084;467367884;1;0
2322169189;687997996;1;0
14016533;108167535;1;0
563364440;354904302;1;0
875658146;3140361;1;0
2594638353;2616089376;1;0
401208410;5109440;1;0
108594533;119369101;1;0
1186264200;527674036;1;0
2085158745;2079208890;1;0
491867160;113128577;1;0
1117553928;292651880;1;0
515483774;2959858259;1;0
104717879;232256601;1;0
2474927348;1678971791;1;0
2179078916;2536799636;1;0
2282117487;1472718224;1;0
103860871;82653943;1;0
39171620;7291186;1;0
2415270171;103662941;1;0
838965464;1475385481;1;0
2252681222;2566505444;1;0
2335249053;471457596;1;0
1980002532;2116731484;1;0
2313208437;1805315632;1;0
2071568156;2399007627;1;0
866630517;2236561436;1;0
2627556968;530934878;1;0
1164709409;2292136808;1;0
1028771853;2177604844;1;0
270893534;842453503;1;0
2834890183;115515327;1;0
2210230378;1242769985;1;0
23911898;195321290;1;0
1116740230;2339871;1;0
2237143928;1029886230;1;0
2561325901;1651419412;1;0
90822110;199089304;1;0
3118322494;1047768923;1;0
2744951692;629737365;1;0
2323276986;3045583285;1;0
455777089;447475065;1;0
2597858967;2495318385;1;0
330223677;102564286;1;0
2191048740;639853426;1;0
478714603;474211170;1;0
2301282788;474909521;1;0
435541215;591619983;1;0
340397271;2617196578;1;0
1190428213;2169978243;1;0
2188170317;2104385670;1;0
2193963572;2498489756;1;0
2153282241;2396307639;1;0
870325399;2249334639;1;0
2735602518;1117464134;1;0
507782361;2611718434;1;0
2172053452;2043389610;1;0
2594269422;2244141865;1;0
2097945829;1187901751;1;0
2483588715;2351145772;1;0
2388999089;2551373329;1;0
72156675;142955278;1;0
100154601;186309978;1;0
88014287;2681152699;1;0
1147254500;2051267783;1;0
2134147906;493493587;1;0
2328742009;2370181650;1;0
2458352654;2333417399;1;0
1741118612;2423224959;1;0
2307099011;2453798849;1;0
164966725;314429485;1;0
1440265619;2373839886;1;0
108131100;1048500262;1;0
664494180;420094775;1;0
2359288410;500679541;1;0
1023720635;1031234446;1;0
2501164122;2400040202;1;0
241274229;2734107953;1;0
755935972;2465761877;1;0
2263975631;2499004367;1;0
2267606723;2198328968;1;0
24351180;1145305184;1;0
579938441;493595040;1;0
446172056;110396848;1;0
3020257552;534686468;1;0
102291698;847767396;1;0
1252022537;898698172;1;0
512642212;2425337101;1;0
2234672816;2619004688;1;0
2329751758;488324303;1;0
2323489232;2573670004;1;0
1000678515;251868832;1;0
2222571463;156917248;1;0
621526921;2554202040;1;0
2297227049;2497426591;1;0
2235996441;2361379927;1;0
2569798034;1128813527;1;0
2613337110;2146095444;1;0
2409375585;2157111563;1;0
2264205788;115753809;1;0
2592194521;2142311602;1;0
237004194;115962862;1;0
1125711208;1152450348;1;0
559539088;481800669;1;0
1415360678;1563472896;1;0
1805863808;447980034;1;0
10445178;454224063;1;0
1126183258;103850760;1;0
297040019;310852569;1;0
1395804188;2516481057;1;0
101003964;3056004750;1;0
103607743;11354462;1;0
141396276;324246756;1;0
2289532597;1889104402;1;0
2271798002;2257716084;1;0
113872650;76797442;1;0
1202448146;1874558880;1;0
1489111488;2571271640;1;0
2315669080;2188596938;1;0
1115439725;1374798158;1;0
872957994;1306857939;1;0
2096951843;581880020;1;0
2104310296;2366368122;1;0
105951183;12775787;1;0
2446862365;1266883068;1;0
2163128413;545874690;1;0
2454327808;2100738212;1;0
2958505936;1640445016;1;0
437340582;2135072591;1;0
2440098104;86166655;1;0
541220646;2560807162;1;0
2199968723;1089146940;1;0
2427387408;2459022975;1;0
292651880;112696919;1;0
2438284996;2253517338;1;0
113094511;56000468;1;0
11068289;576368813;1;0
294417280;2339429331;1;0
1483238509;2290284687;1;0
2206754168;2328077795;1;0
2447757837;2297110416;1;0
2203404948;317561614;1;0
1902855930;2339892660;1;0
2512216058;1079747961;1;0
6396739;10859718;1;0
2229888675;2266113335;1;0
139018058;39120951;1;0
2340830881;2496373382;1;0
107856395;2954863340;1;0
2167542733;3048697344;1;0
178664916;1009968656;1;0
2328146704;2556941297;1;0
2128292639;865825931;1;0
2618702836;259928889;1;0
2435885834;382389457;1;0
1002760132;51882821;1;0
1967094823;2144173966;1;0
148651423;101269580;1;0
425462114;716636;1;0
531497938;1629911472;1;0
2401278232;437193602;1;0
1145840861;1893496;1;0
2480186448;2291196276;1;0
1997401898;28184576;1;0
2569798034;14016533;1;0
432587797;444423015;1;0
2277349144;289900394;1;0
242109916;248454931;1;0
2576669252;2494880710;1;0
2189872830;2317412283;1;0
687997996;2372538850;1;0
2253024891;2454915572;1;0
675589576;2604471116;1;0
1361746217;1103055861;1;0
2292799948;2181453159;1;0
52667768;2226911964;1;0
2454459699;2434539699;1;0
440409725;2284128908;1;0
2453991836;2129625768;1;0
2054757944;2653672376;1;0
2077276209;1249372343;1;0
150844687;455605555;1;0
2146492373;1284378252;1;0
2458489016;2479076469;1;0
2481250100;2328041230;1;0
2164664779;1414775949;1;0
487524629;566092500;1;0
105173721;311320733;1;0
1557746177;2620872475;1;0
2378317455;2249366392;1;0
327274182;2131913256;1;0
2698307212;1080440475;1;0
1383146595;102314477;1;0
2254864841;531345890;1;0
424954817;2593197347;1;0
2527971912;2495012746;1;0
3118484575;122088880;1;0
2497276984;430895151;1;0
33293203;2253481615;1;0
2596813111;2297555157;1;0
482744809;1012330001;1;0
1387894730;2208459009;1;0
280842338;2551687544;1;0
1532502759;2086995272;1;0
2442713400;2612371196;1;0
1489280234;113968484;1;0
91048599;401208410;1;0
1507152967;457385653;1;0
2466475546;2170262420;1;0
2181129128;603102742;1;0
2322118521;1458378821;1;0
2264205788;2928750935;1;0
2141227408;2403981572;1;0
1407250122;1752348851;1;0
2436592759;2243343772;1;0
2432299636;2281130300;1;0
380488985;2276146657;1;0
10787727;60449097;1;0
2920672153;112393169;1;0
355498725;2128599650;1;0
1541727588;662891484;1;0
2092515245;2875413279;1;0
509092125;2616631303;1;0
2345770041;2205851089;1;0
361904571;100812119;1;0
2840939435;617736701;1;0
2431988892;2408494152;1;0
2268395744;904805424;1;0
43614418;338867160;1;0
2418606280;2289988776;1;0
2772568986;1106735179;1;0
462819920;2415169114;1;0
2319323995;2527269736;1;0
2074633590;2065987164;1;0
1246817568;472254627;1;0
2468621648;2443740444;1;0
2567837305;700638561;1;0
2311703572;2337224590;1;0
2399246336;2371726871;1;0
2490020324;102739168;1;0
2206525396;2203919085;1;0
1045020091;2044610199;1;0
2386858867;390117810;1;0
2272209685;477597071;1;0
106232692;96146410;1;0
2191048740;1360763525;1;0
2752149522;317125624;1;0
1459457903;1232733433;1;0
351852991;2030805669;1;0
1301112009;1048220828;1;0
2302942264;2472270404;1;0
2547802012;2288775677;1;0
2328964916;563577820;1;0
41073405;1131117520;1;0
399458287;140751090;1;0
80489288;217186748;1;0
130146820;531345890;1;0
932293908;2892923407;1;0
2390840008;2346583748;1;0
2535983848;2615423250;1;0
434203896;56835262;1;0
1378237164;2310785792;1;0
551705452;2187985556;1;0
1062828283;1425779220;1;0
3122598312;479586;1;0
2266890496;458698671;1;0
872696272;2256004484;1;0
133693910;538069167;1;0
2850481806;2254692089;1;0
2325744235;554016336;1;0
53330154;2604786167;1;0
485376059;2593843313;1;0
113079248;267304858;1;0
160451733;188739856;1;0
1762486181;10959265;1;0
1001137542;2711285243;1;0
90822110;103776210;1;0
113079248;1065487277;1;0
2468621648;2302806130;1;0
2301282788;2198465222;1;0
2323174461;2517830609;1;0
1325406894;3098317194;1;0
1752179373;1644085087;1;0
3037815852;2741134158;1;0
114993985;1152047429;1;0
438122015;2609380644;1;0
266305089;3244496;1;0
2176688496;1465560552;1;0
2086937560;2231989317;1;0
1478813276;823275791;1;0
2345713537;2597826084;1;0
95263682;150055530;1;0
2437828073;440531850;1;0
1451953521;2520721770;1;0
54467267;2598316265;1;0
310155236;116697497;1;0
26170308;2747094070;1;0
2316305316;2554735632;1;0
125696724;1158391400;1;0
2126090833;2045884826;1;0
130855789;62499572;1;0
2446944196;2412737920;1;0
100478859;50005868;1;0
2313307611;2615251702;1;0
2070689660;2194704782;1;0
509092125;2183732191;1;0
2355380705;512328802;1;0
2697482670;1053375281;1;0
679644551;1057485856;1;0
102950153;1126277057;1;0
2022438;378456935;1;0
247016436;365682645;1;0
2249480774;110943772;1;0
110643887;2460458507;1;0
2488311653;1719981179;1;0
106977428;2835459201;1;0
876974597;2322001944;1;0
350255839;439231953;1;0
2463398461;711727790;1;0
2211861309;1353439675;1;0
853696874;1019671182;1;0
295503739;2518233106;1;0
105295664;64188282;1;0
2535270260;2242056818;1;0
2315219896;104310838;1;0
112784193;2160780480;1;0
2497846740;1081243214;1;0
226554836;972015099;1;0
2357682027;2441326736;1;0
476703806;444568705;1;0
2098357276;1063166628;1;0
2204302562;2247575484;1;0
3063695457;2569481516;1;0
107338090;2167542733;1;0
108594533;109187751;1;0
111258334;1900478696;1;0
2391148736;480638823;1;0
3049263975;10115609;1;0
2365345694;11158411;1;0
159246545;2670135893;1;0
509626661;834698100;1;0
437789367;1600431605;1;0
2222607145;4643262;1;0
270155305;690375660;1;0
867091669;475727792;1;0
441346323;1045648301;1;0
2266109885;618602222;1;0
479033633;2623944576;1;0
2417264327;744995965;1;0
16031696;117674002;1;0
1339041253;1186264200;1;0
1033929680;727108560;1;0
2271503887;563515384;1;0
2311761013;1721720821;1;0
483184454;1919902077;1;0
516682891;85053992;1;0
1107837950;2084910452;1;0
446446512;2262111624;1;0
2620495501;2560600101;1;0
2471327499;8757400;1;0
2227031800;2127430467;1;0
2322448396;2446722084;1;0
2568770717;177199736;1;0
937198180;2367136512;1;0
2230849776;2308890552;1;0
1149309055;504093184;1;0
2268967956;2177501134;1;0
610349216;2860735100;1;0
2442850508;2354031541;1;0
106362857;102739168;1;0
1005941761;2732899083;1;0
2551812880;2540507973;1;0
2191571551;508948146;1;0
820021333;466301728;1;0
2106674696;1675865036;1;0
111489592;213322897;1;0
489528379;2511289308;1;0
2598961969;1097539128;1;0
473805105;2513870996;1;0
2205851089;2593071999;1;0
93874184;104838216;1;0
480780638;2240609855;1;0
312857808;1316658943;1;0
109365311;1130246818;1;0
105462796;122088880;1;0
2438564936;2360004913;1;0
107816366;484618761;1;0
2556252425;479938535;1;0
2228493425;135258158;1;0
193964787;187942280;1;0
2392406023;2204302562;1;0
2199763184;2516789772;1;0
268841503;2611859932;1;0
2118937995;2328703295;1;0
2379839930;525036073;1;0
534319792;2193265034;1;0
63758914;436820447;1;0
1958845968;53144478;1;0
310902796;104037104;1;0
2288249964;77199097;1;0
10242839;148897143;1;0
2426353604;1386970832;1;0
2272674300;2292930447;1;0
1376065251;2571453645;1;0
2193265034;1238069784;1;0
2318765265;2311703572;1;0
2460404516;2116650904;1;0
2050320036;2000856127;1;0
2308269940;1209452868;1;0
1278001145;467292239;1;0
2383427962;521395705;1;0
2317622056;2262947268;1;0
1942263282;2067058816;1;0
10382042;1612484917;1;0
481969268;1467680665;1;0
101890434;317798473;1;0
1143531426;280556864;1;0
2123542794;2257188397;1;0
10761237;104717879;1;0
1183107219;291236324;1;0
631988384;2177330412;1;0
2439716384;2220513479;1;0
2045612945;2322273986;1;0
11107638;7291186;1;0
593106554;2245965451;1;0
1126183258;2432305322;1;0
174851201;347265209;1;0
2134648229;512972474;1;0
511814216;366889224;1;0
493134821;2173025698;1;0
2758245824;2817892418;1;0
2671555841;147569076;1;0
2455513468;2055283416;1;0
2076283483;2524657952;1;0
442407108;2517361860;1;0
494260308;331250326;1;0
2408859920;1482078463;1;0
319346256;117111238;1;0
330051568;105584460;1;0
849817208;681783632;1;0
1404355317;2049769954;1;0
100937392;400519394;1;0
2506651829;2085820803;1;0
2635473981;3133338582;1;0
1644085087;45822580;1;0
1694779032;2516924848;1;0
2237728412;2160260436;1;0
467145331;565537868;1;0
2447491483;117337099;1;0
1429065086;112884836;1;0
2254730576;663523731;1;0
386740409;1565166049;1;0
2631982560;1483996259;1;0
12364376;71542239;1;0
2138391591;433674153;1;0
2436783029;464942319;1;0
59017530;59388347;1;0
472247527;430895151;1;0
254055209;263536980;1;0
2318668312;1162614542;1;0
558794674;2090014181;1;0
2130766720;1691863064;1;0
1810028017;481529726;1;0
175185983;401437135;1;0
2345274929;2386974740;1;0
526946386;773380404;1;0
2415618360;999552441;1;1
2088357545;507509584;1;1
2228493425;449777603;1;1
1424660135;1436501776;1;1
2123055352;2478031490;1;1
1434770074;349343805;1;1
2181564148;2503728379;1;1
2689870719;197857239;1;1
2446501638;2264898611;1;1
1147249628;2267671998;1;1
2457349496;1169574876;1;1
2155253790;1803844500;1;1
438227819;2357959970;1;1
152274;102350866;1;1
544258491;403327853;1;1
865964936;2222842569;1;1
400454969;131312845;1;1
2692295283;2598316265;1;1
2509591703;1409914720;1;1
185188031;1796678650;1;1
503092987;2292691230;1;1
2569798034;2963855848;1;1
2384476868;2270511270;1;1
839491447;1007623437;1;1
2455621713;2210392132;1;1
2129004768;2615867772;1;1
2552123804;2126967493;1;1
1371253907;2268052696;1;1
2688322501;1525883191;1;1
498080898;558563923;1;1
2433921834;1372287653;1;1
1465354044;750459536;1;1
2143919992;2077975313;1;1
2243137760;689042680;1;1
2801128555;3137039900;1;1
675589576;2495012746;1;1
2871508762;119487209;1;1
1321522968;973171338;1;1
2144237748;2161627869;1;1
104729664;2630073292;1;1
2191348476;2216917505;1;1
2682020319;99569911;1;1
104501395;3011188448;1;1
27883989;110731601;1;1
296438014;2751156626;1;1
323522871;113098136;1;1
2431648980;2272772334;1;1
2265575624;2128292639;1;1
2470238494;2494124731;1;1
2362318088;2539847648;1;1
2053665832;933952813;1;1
519658700;1166801376;1;1
2290010267;2565598575;1;1
1019575316;87212127;1;1
878202683;2688322501;1;1
2928245326;2696145831;1;1
2432939286;48479086;1;1
2336687024;2566356123;1;1
1777093655;2544220645;1;1
398765050;109468132;1;1
2271752016;559705396;1;1
3002390887;131954972;1;1
1778445458;2271212680;1;1
2165475351;2329647206;1;1
2614888525;840916735;1;1
102829228;2437151022;1;1
143439368;509315833;1;1
2237453678;91308497;1;1
489444741;1923380503;1;1
98207125;64188282;1;1
2420533131;2389416107;1;1
6540735;131321993;1;1
2252663323;281605816;1;1
2056462267;1087364274;1;1
2231381140;2097523124;1;1
437389857;2301014248;1;1
936491845;2475933560;1;1
300849008;2643687301;1;1
268444711;2447759475;1;1
2247143925;1439394346;1;1
1112616496;2333249882;1;1
2215294579;2523606509;1;1
485652232;404651708;1;1
1361402256;1985517849;1;1
110102776;338591296;1;1
316233491;10371689;1;1
2769932776;2923360367;1;1
33143505;175320751;1;1
2168523159;2426353604;1;1
2191571551;2339849372;1;1
471457596;468968831;1;1
2198849178;2232678900;1;1
70522321;626994533;1;1
470901130;104428455;1;1
2352451391;1330580432;1;1
2403088480;2333374052;1;1
2505704302;2075326246;1;1
117674002;108775463;1;1
42665332;2625781610;1;1
2277877814;174807112;1;1
17999950;128106926;1;1
317606900;336793009;1;1
2689721581;2063796;1;1
3154178;919174151;1;1
2423586601;1182636640;1;1
3022027914;83070636;1;1
2384507273;2084458229;1;1
2270606096;137049930;1;1
2194866747;2011923285;1;1
500961882;307726967;1;1
2093375964;549271897;1;1
2569798034;100148165;1;1
397728871;2688605560;1;1
1387894730;2521202453;1;1
2429076460;3105010488;1;1
2231918398;2406852032;1;1
2577503434;512073166;1;1
348023828;1052501321;1;1
329878559;308759443;1;1
28184784;2497618542;1;1
2164125171;2593053226;1;1
2177637000;2608058628;1;1
323522874;170778355;1;1
445848559;1110116620;1;1
86262512;12775787;1;1
2230321792;2171161664;1;1
531497938;551705452;1;1
106051163;328612289;1;1
2637991337;10129103;1;1
2386974740;277297013;1;1
3028871224;113145036;1;1
3143925787;1089991397;1;1
1985335223;528338728;1;1
2263134484;2271798002;1;1
2368618124;624592722;1;1
2040677315;2975848540;1;1
2239341778;2142311602;1;1
712755525;545258534;1;1
462624327;491235734;1;1
1440564541;2577354020;1;1
2043208838;240851653;1;1
1128373387;321531275;1;1
2553557963;264319472;1;1
59017530;71225791;1;1
2363843506;730296909;1;1
1150926552;107370781;1;1
1563472896;2261610458;1;1
175795927;106409425;1;1
199045914;1623124483;1;1
353750768;496497047;1;1
322084942;1011309876;1;1
2314031670;103236;1;1
549074868;534397063;1;1
380729876;573795512;1;1
276143010;289331761;1;1
2494903154;2134777535;1;1
431285814;2174311612;1;1
240971543;2525558918;1;1
2569615269;2384195854;1;1
31756773;2113625416;1;1
2226257888;2517243356;1;1
2231202664;2173025698;1;1
2154748516;2269808938;1;1
539586209;2185592568;1;1
2505641612;2242897085;1;1
303864972;2460537998;1;1
1594654584;2497562631;1;1
2316163248;557269827;1;1
2517489306;2441332480;1;1
1116740230;11082880;1;1
2494302021;107591918;1;1
2347554647;431480101;1;1
2687340302;295058650;1;1
702974587;33419239;1;1
100775338;337457871;1;1
2344813953;361577511;1;1
50906502;2206762683;1;1
1450656186;2522589360;1;1
246427476;2716498863;1;1
6397912;2340830881;1;1
2449221394;2476554484;1;1
2494704539;2101339030;1;1
322184738;115148346;1;1
455235650;1117180487;1;1
1407250122;598457224;1;1
2256715060;2616806967;1;1
1497304226;978018182;1;1
1107443333;2215064074;1;1
188793451;2508320165;1;1
2546289436;1509551902;1;1
144748165;1540522455;1;1
1446948552;2196481056;1;1
370709571;40009451;1;1
353825453;104037104;1;1
14950335;104891409;1;1
2179078916;2599380429;1;1
483946019;2406852032;1;1
10404730;103011966;1;1
2933954473;2485123313;1;1
1261252834;638011618;1;1
639853426;2479864925;1;1
61368484;87212127;1;1
2176331607;678879285;1;1
1560432595;70173859;1;1
135360684;1424886448;1;1
2067534565;11229353;1;1
947698147;758092514;1;1
67682944;932293908;1;1
2483608034;3013267029;1;1
284746643;344652369;1;1
73996724;121591390;1;1
2313312045;1395371728;1;1
1043344948;1473284990;1;1
357143080;2233536937;1;1
2474116564;2434486405;1;1
2247565155;532885097;1;1
1128373387;432202671;1;1
100512776;243180518;1;1
1580512832;2272615619;1;1
2084017284;2155224020;1;1
1002224303;1087524752;1;1
1020444717;2561369044;1;1
799783117;1414775949;1;1
104382225;23774757;1;1
1067310916;1519121063;1;1
2292067388;489584132;1;1
2075152487;2602560815;1;1
2315485723;840655733;1;1
741616647;2243105083;1;1
261810001;3080655360;1;1
2627002250;1758920998;1;1
39171620;2360004913;1;1
2247547904;2117274699;1;1
1173698838;139408064;1;1
639174518;1414935891;1;1
442618349;2554588241;1;1
2022268535;2208404110;1;1
2281459438;2321426842;1;1
2178015055;2250237927;1;1
505031109;2363202459;1;1
640659445;2441332480;1;1
2425714359;479658875;1;1
2570585964;883768060;1;1
2290539481;2624834812;1;1
9136;10904268;1;1
1719981179;2197695098;1;1
387229571;431275334;1;1
618556882;1245430459;1;1
10759853;2600967652;1;1
2236879141;977826119;1;1
233931952;1137652025;1;1
2615231317;2438284996;1;1
2115065451;1812785473;1;1
1029723412;2053274214;1;1
107549577;296098463;1;1
72597356;2734322525;1;1
242306325;338400634;1;1
3038453452;2038225;1;1
275619558;2792959034;1;1
2386974740;2126966927;1;1
3244496;10811015;1;1
575674820;1780362087;1;1
623699604;2539109068;1;1
1191168772;8343497;1;1
194650390;435650488;1;1
2909622561;2504424044;1;1
103607743;1047768923;1;1
1045020091;113098136;1;1
1116495275;10719881;1;1
296020221;2432305322;1;1
3001917823;429285945;1;1
101756473;11252434;1;1
2279222940;233198351;1;1
349317293;558794674;1;1
105740169;154579601;1;1
2361519560;1086242289;1;1
428097408;447876990;1;1
2255329935;225114789;1;1
2052101684;1217786344;1;1
2487505828;2466145881;1;1
1436201524;2224509747;1;1
2127075053;2571063441;1;1
2325744235;1778041032;1;1
12775787;33419239;1;1
2004668036;719132536;1;1
127955548;303371523;1;1
2433094416;2401013788;1;1
1046162956;1040147845;1;1
2227026789;24826070;1;1
2233198278;2372397528;1;1
2672300578;104489369;1;1
1096618127;2368706852;1;1
2339959881;808442067;1;1
2548072494;1497307682;1;1
2437080982;1489180385;1;1
943555337;518740967;1;1
1030210621;1059994321;1;1
2235656652;2615867772;1;1
760517879;2302265048;1;1
2228582244;1021981000;1;1
236392761;2486959314;1;1
2657649262;850567895;1;1
782001304;607856795;1;1
2065180948;2040595896;1;1
2221166644;903734849;1;1
433049084;2466702467;1;1
2603433453;1043271995;1;1
1231636738;2498130583;1;1
2157841914;2695697192;1;1
2139769088;2363968496;1;1
1001280522;318983835;1;1
533829740;459720003;1;1
1453100428;2504397931;1;1
962982763;1439887775;1;1
383630913;531564861;1;1
2432299636;1850204944;1;1
2165629010;496072203;1;1
441799177;2383090124;1;1
209158683;103776210;1;1
460365476;2093119210;1;1
898150240;2217189499;1;1
2191048740;666169596;1;1
383090870;458897271;1;1
2998804290;101365289;1;1
10922287;110712411;1;1
1620763235;2432414775;1;1
517692307;2594638353;1;1
26289380;51094395;1;1
2284079263;1438806801;1;1
250728064;2382822857;1;1
1311859181;2425776508;1;1
2530512919;2257752800;1;1
3123472762;2745410257;1;1
1471358376;1040147845;1;1
2532632546;472327992;1;1
